사업비용,사업시작일,사업종료일,사업개요,추진경위
782100,2005-01-03,2016-02-10,"   가. 목적        신분당선 연장(정자～광교) 복선전철 민간투자사업의 사업관리         를 효율적이고 체계적으로 수행하기 위함(우리공단과 네오트랜         스(주)가 공동으로 참여)     나. 사업내용        사업시행자 : 경기철도(주)        공동계약자 : 한국철도시설공단, 네오트랜스(주)          한국철도시설공단:계약금액50.6억원(30.6%)          네오트랜스:114.4억원(69.4%)         사업관리용역비 : 165억원계약기간55개월(‘11.8 ~ ’16.2)         - 공단 투입인월 : 286인월            (6명:실장, 사업지원, 토목, 궤도, 건축, 설비)     다. 사업관리 대상사업의 개요        사업내용 : 정자～광교간 12.8km 복선전철 건설(정거장 6개소)        사업기간 : 2011.2～2016.2(60개월)        총사업비 : 1조5,343억원(국고 7,821억원, 민자 7,522억원)        시 행 자 : 경기철도(주) (두산건설외 12개사, 산업은행 외 5개사)     라. 사업효과        공단의 철도사업관리 전문가를 활용한 용역수행으로 2020글로          벌 경영전략인 ‘수익창출로 공단의 재무건전성 확보’에 기여        공단의 수익사업 영역을 공공기관 위탁사업에 국한하지 않고 민          간이 위탁하는 새로운 사업모델을 개발하는 시범사업으로 만간          투자사업 사업관리용역에 참여하는 교두보 확보        경험이 부족한 민간투자사업 시행자에게 체계적인 사업관리 기          법 제공 및 관리를 통해 철도사업관리 전문 공기업으로서의 공단          위상 제고",       '09.12.31 신분당선 연장(정자~광교) 복선전철 민간투자사업                       실시협약 체결        '10.11.26 신분당선 연장구간 사업관리 참여계획(안) 수립        '11.04.26 신분당선 연장구간 사업관리 공동수급협정 체결                      (공단+네오트랜스)        '11.05.04 신분당선(정자~광교) 사업관리단 토건PM실 운영계획                      (안) 수립        '11.06.20 사업관리용역 수행제안서 제출                       (공단+네오트랜스→경기철도)        '11.08.30 사업관리용역 참여방안 및 계약체결        '11.09.09 착수계 제출        '11.09.20 신분당선(정자~광교) 사업관리 수탁사업 신설
154065,2004-01-01,2015-12-31,"  1. 사업현황     가. 평 면 도 (붙임참조)    나. 사업내용 : 국철 1호선 노량진역과 지하철9호선 917정거장간                         환승통로를 건설    다. 사업기간 : 2009.12.1～2014.2.28    라. 총사업비 : 182억원(노반 106, 감리 10억, 설비비21억,                         예비비45억)    마. 사업효과 : 노량진역 이용객 편익 증진    바. 추진경위      ○ 2008.12.17 : 환승통로 협약체결(서울시↔한국철도시설공단)      ○ 2009.12.01 : 환승통로 공사 착공(삼일기업주식회사/한솔건설)      ○ 2010.01.05 : 민자역사 사업중단 및 협약취소                          (철도공사→공단 수도권본부)        ○ 2010.02.04 : 환승통로 공사 일시중지      ○ 2011.04.28 : 공사 재 착공((주)삼일기업공사)      ○ 2012.12.22 : 슬래브관 및 마감벽 콘크리트타설 완료      ○ 2012.2.5     : 승강장 계단부 현장조사      ○ 2013.3.5     : 주통로 본체 구조물 공사 착수      ○ 2013.3.15   :  철도전기시설물  이설공사 착수    2. 사업내용    가. 사업구간 : 국철 1호선 노량진역    나. 주요시설물 : 환승통로(B=8.0m, L=60.2m),                            환승계단(B=3.1m, #2,3,4번홈)                           건설공법 ⇒ 대구경강관압입공법(TRcM공법) ","  3. 사업비 투자계획     가. 연차별 투자실적 및 계획 (붙임참조)      나. 당해연도 예산편성 현황(2013년도)     ○ 노량진환승통로 사업비 총 5,400백만원       (토목 4,875, 감리 450, 설비 50, 부대 23)    4. 사업추진계획 (일정별 목표)      ○ 2012년 : 주통로(TRCM) 시공(갤러리관 및 슬래브관)      ○ 2013년 : 주통로 본체 구조물 시공 및 승강장 계단부 시공      ○ 2014년 : 완공 "
64875,1999-09-14,2014-12-31," - 사업내용 : 서울시 동부간선도로 확장에 따른 경원선 월계~녹천간                   1.46km 철도이설 - 사업기간 : 2007~2012년 - 사업비 : 68,884백만원(지장물 및 용지 7,714백만원 포함) - 사업효과 : 동부간선도로 상습정체 해소(4차선->8차선) - 추진경위    ‘98.08.04 : 서울시 동부간선도로 확장에 따른 경원선 철도이설                     요구(서울시→철도청)    ‘99.09.14 ～ ’00.10.30 : 기본설계     ‘01.06.01 : 위수탁 협약 체결(철도청↔서울시)    ‘01.07.04 ～ ’02.12.10 : 노반실시설계    ‘02.10.02 : 환경영향평가 협의 완료    ‘06.12.20 : 경원선(월계～녹천) 철도이설 사업추진 요청                    (서울시→공단)    ‘07.11.15 : 위수탁 협약 체결(서울시→공단)    ‘08. 5    : 노반보완설계 및 궤도실시설계 착수     '09.04.02 : 철도이설사업비 서울시 협의 완료    '09.09.14 : 노반공사 착공    '09.10.19 : 사업실시계획 승인    '10.09.28 : 사업실시계획 변경승인    '10.11     : 지형도면 고시    '11.04.12 : 사업실시계획 변경승인","'11년 주요 추진현황     - 토공: 흙깍기 및 사토(총93,226㎥/14,707㎥)                PEM옹벽 설치(총1,799㎡/537㎡)     - 개착식BOX: 가시설 H-PILE 천공(총2,078m/1,099m)     -사업실시계획 변경승인 후 용지보상 추진"
150500,2001-03-30,2010-12-31," * 사업내용 : 인천국제공항 교통수요에 대비하여 인천국제공항~서울                  역 간  61.0km  복선전철 건설  * 총투자비 : 4조995억원(국고:1조885억원,  민자:3조110억원)                  * 사업비 공단집행 : 용지비 및 시설부대비(150,500백만원)  * 1단계 구간(김포공항~차량기지)은 2007년 3월23일 준공개통 * 2단계 구간(서울역~김포공항)은 2009.12월 완공예정 * 2단계 구간 공기연장(2010.12월 개통, 공덕정거장 통과)을 국토해양    부 보고(공덕정거장은 2011.12월 개통)   * 2단계 구간 공기 연장 및 총민간투자비 승인(09.11.11 및 09.12.23)    -사업기간 : 2010.121.31    -총투자비 : 4조 1,815억원 ",* 1990.04 :  * 1991.11~1997.12        : 1단계구간 기본설계 * 2001.04.1~2003.10.31 : 2단계구간 기본설계 * 1997.07.11 : 1단계구간 도시계획 결정고시일 * 2003.12.31 : 2단계구간 도시계획 결정고시일 * 2000.12.13 ~ 2001.4.14 : 1단계구간 교통영향평가 * 2003.05.14 ~ 2003.09.19  : 2단계구간 교통영향평가 * 2001.03.30 ~ 2001.03.31 : 1단계구간 사업실시계획 * 2003.11.30~2003.12.31 : 2단계구간 사업실시계획 * 1998.06.25 : 시설사업기본계획 고시 * 1991.11. ~ 1995.12.       : 1단계구간 실시설계 * 2001.04.01 ~ 2003.10.31 : 2단계구간 실시설계 * 2002.02.18                   : 1단계구간 지형도면고시 * 2004.03.05 ~ 2004.03.22 : 2단계구간 지형도면고시 * 1997.08. ~ 2001.03.26    : 1단계구간 환경영향평가 * 2002.10.11 ~ 2003.11.20 : 2단계구간 환경영향평가 * 2001.04.01 ~   현재       : 1단계구간 공사착공 * 2004.01.01 ~   현재       : 2단계구간 공사 진행중 * 2007.3.23 ~     현재       : 1단계 구간 개통 운행 중 * 2009.11.11                    : 2단계 구간 사업기간 연장 * 2009.12.23                    : 2단계 구간 총민간투자비 조정 승인       
436015,2004-01-02,2019-12-27,"1. 내용    - 육로교통의 발달과 열차운행빈도 증가 및 속도향상에 따라 빈발하는 건널목 교통사고를 예방하기 위하여 건널목 개량촉진법에 의거 건널목 입체화   2. 효과   - 인명과 재산의 피해 예방   - 열차안전운행 확보   - 도로교통의 원활한 흐름으로 물류비용 절감  3. 참고(비용부담의 기준)   1) 국도,특별시도,광역시도 : 원인자 부담   2) 지방도 : 국가 50%, 도로관리청 50%   3) 시,군,구,농,어촌도로 : 국가 75%, 도로관리청 25%  ","  - 2006년도 : 13개소(계속 12개소, 신규 1개소) 시행하여 2개소(판암2,오송) 폐지 - 2007년도 : 14개소(계속 11개소, 신규 3개소) 시행하여 3개소(개금,상당1,2) 폐지 - 2008년도 : 15개소(계속 11개소, 신규 4개소) 시행하여 4개소(신안,가야,범2,휘경4) 폐지 - 2009년도 : 14개소(계속 11개소, 신규 3개소) 시행하여 2개소(창입구,두계2) 폐지 - 2010년도 : 11개소(계속 11개소) 시행하여 4개소(두계1, 풍세, 청당,장성) 폐지 - 2011년도 : 9개소(계속 7, 신규 2) 시행하여 1개소(덕지지하차도) 완료  "
4918500,2004-01-02,2020-12-31,"  1. 사업현황     가. 노선도 : 붙임 참조    나. 사업내용 : 국가소유인 일반철도 시설자산에 대한 성능향상 개량    다. 사업기간 : 2005년 ～ 계속    라. 총사업비 : 계속    마. 사업효과 : 철도의 정상적인 영업활동 및 열차 안전운행 확보    바. 추진경위      ○ '04연도까지 철도특별회계에서 추진      ○ ‘04. 12 : 일반철도 시설관련 업무처리방안(건교부)                     * ‘05년 이후에는 철도공단이 철도공사에 위탁       ○ ‘05. 2 : 일반철도시설개량 위수탁계약 체결(공단⇔공사)      ○ ‘06. 9 : 기본사업비(126,900백만원)를 일반철도유지보수비로 전환 편성      ○ ‘07.10 : 환경시설개량사업비를 일반유지⇒일반개량사업비로 전환 편성      ○ ‘08.12 : 국회 예결위에서 ’09 예산안 심사 시 부대의견 제시                    * 사업 공단 직접 시행 등 이중부가세 발생 방지 방안 검토      ○ ‘09. 1 : 일반철도시설개량사업의 추진체계 개선지시(국토부)                    * 공단이 직접 시행하되, 열차안전운행 확보 상 철도공사 시행이 불가피한 사업은 위탁    2. 사업내용     가. 사업구간 : 전국 일반철도 76개 노선    나. 주요시설물 : 일반철도 선로구조물건축물전력통신신호 시설물 ",  3. 사업비 투자계획    가. 연차별 투자실적 및 계획(붙임 개요서 참조)    나. 당해연도 예산편성 현황(붙임 개요서 참조)    4. 사업추진계획 (일정별 목표)     ○ 일반철도시설개량 계속 시행으로 시설 성능향상 및 최적의 열차안전운행 조성       ※ 공단 직접 시행율의 지속적 확대 추진 예정
1868208,2004-01-02,2022-12-30,"  1. 사업현황     가. 노선도 : 붙임 참조    나. 사업내용 : 국가소유인 고속철도 시설자산의 성능 유지를 위한 유지보수 시행    다. 사업기간 : 2004년 ～ 계속    라. 총사업비 : 계속    마. 사업효과 : 철도의 정상적인 영업활동 및 열차 안전운행 확보    바. 추진경위      ○ ’04.  3 : 고속철도 시설자산에 대한 『철도시설관리권』등록(건교부)      ○ ’04.  4 : 1단계 구간(서울-동대구) 개통      ○ ’04.  6 : ’04년도 고속철도시설의 위수탁 협약 체결 (공단 ⇔ 공사)      ○ ’05.  1 : 고속철도 시설자산에 대한 『철도시설관리권』변경등록 (건교부)      ○ ’05.  4 : ’05년도 고속철도시설의 위수탁 계약 체결 (공단 ⇔ 공사)      ○ ’06.  2 : ’06년도 고속철도시설의 위수탁 계약 체결 (공단 ⇔ 공사)      ○ ’06.  9 : 고속철도유지보수 적정 보수비(안) 마련 요구(기획예산처)         - 일회성 경비 제외 등(‘06년 1,735억 → ’07년 825억, 감910억)      ○ ’07.  2 : ’07년도 고속철도시설의 위수탁 계약 체결 (공단 ⇔ 공사)      ○ ’08.  2 : ’08~‘10 고속철도시설의 위수탁 계약 체결 (공단 ⇔ 공사)      ○ ’10. 11 : 2단계 구간(동대구-부산) 개통      ○ ’11. 10 : ’11~‘13 고속철도시설의 위수탁 계약 체결 (공단 ⇔ 공사)      2. 사업내용     가. 사업구간 : 경부고속철도 전 구간    나. 주요시설물 : 고속철도 선로구조물건축물전력통신신호 시설물 ",  3. 사업비 투자계획     가. 연차별 투자실적 및 계획 (붙임 개요서 참조)    나. 당해연도 예산편성 현황 (붙임 개요서 참조)     4. 사업추진계획 (일정별 목표)      ○ 고속철도시설유지보수의 지속적 시행으로 KTX탈선사고 등과 같은 사고 재발        방지 및 최적의 열차운행환경 조성
8000822,2004-01-01,2013-12-31,"   1. 사업현황     가. 노선도 : 붙임 참조    나. 사업내용 : 국가소유인 일반철도 시설자산의 성능 유지를 위한 유지보수 시행    다. 사업기간 : 2005년 ～ 계속    라. 총사업비 : 계속    마. 사업효과 : 철도의 정상적인 영업활동 및 열차 안전운행 확보    바. 추진경위      ○ ’04. 12 : 일반철도시설유지보수 위수탁 협약 체결(건교부 ⇔ 공사)      ○ ’05.  1 : 일반철도시설유지보수 위수탁현황 통보(공사⇒공단)      ○ ’06.  9 : 일반철도시설개량의 환경시설개량 사업비를 일반철도유지보수비로                   전환 편성(20,000백만원, 기획예산처)      ○ ’07.  9 : 일반철도유지보수의 환경시설개량 사업비를 일반철도시설개량비로                   전환 편성(12,969백만원, 기획예산처)      ○ ’10.  1 : ‘10’12 일반철도유지보수 위수탁 계약 체결(국토부⇔공사)    2. 사업내용     가. 사업구간 : 일반철도 76개 노선    나. 주요시설물 : 일반철도 선로구조물건축물전력통신신호 시설물 ",  3. 사업비 투자계획     가. 연차별 투자실적 및 계획 (붙임 개요서 참조)    나. 당해연도 예산편성 현황(붙임 개요서 참조)    4. 사업추진계획 (일정별 목표)      ○ 일반철도시설유지보수의 지속적 시행으로 사고 방지 및 최적의 열차운행환경 조성
494922,2005-01-03,2020-12-31,"о 사업내용 : 군산선 익산 ~ 대야간 14.3㎞ 복선철도 건설    - 주요시설 : 교량17개소(7.5km), 토공 (6.8km) 정거장 및 신호소                     1개소(대야) о 사업기간 : 2005 ~ 2020년 о 총사업비 : 4,949억원 о 건설계획 (설계속도 230㎞/h)    - '12년 공사착공, '20년 개통을 목표로 공사추진 о 사업효과    - 전라선.군산선.장항선.경부선(수도권)을 축으로 한 우회 연계      수송망 확보    - 호남선(익산~대전조차장~천안)의 선로 용량 부족 해소    - 철도화물 수송의 효율성 제고"," о '02.12 ~ '03.06 : 예비타당성 조사(기획예산처, B/C 1.22)  о '05.05 ~ '06.09 : 기본계획 수립, 타당성 조사  о '06.10 ~       : 기본계획 고시(건설교통부 고시 제2006-409)  о '06.12 ~ '08.07 : 노반 기본설계 착수 및 완료 (건교부)  о '09.04 ~ '11.02 : 노반 실시설계 착수 및 완료  о '09.06 ~ '11.02 : 환경영향평가 완료  о '10.05 ~ '10.12 : 교통영향평가 완료  о '10.12 ~       : 사전재해영향성검토 협의완료  о '11.12.19       : 사업실시계획 승인(국토행양부 고시 제2011-773호)  о '11.12.19       : 도시계획, 지형도면고시  о '12.09.27       : 노반공사 입찰공고  о '12.12.06       : 노반건설공사 제1,2공구 공사착수  о '14.11.25       : 총사업비 변경(5차 411,065백만원)  о '15.08.26       : 군장활성화 방안 연구 용역 착수(대야역포함)  о '15.11.02       : 총사업비 변경(6차 425,898백만원)  о '16.06.27       : 총사업비 변경(7차 428,916백만원)  о '16.12.26       : 총사업비 변경(8차 429,071백만원)  о '17.04.04       : 총사업비 변경(9차 442,996백만원)  о '17.05.22       : 총사업비 변경(10차 474,046백만원)  о '17.12.26       : 총사업비 변경(11차 478,408백만원)  о '18.07.25       : 총사업비 변경(12차 478,091백만원)  о '18.08.15       : 총사업비 변경(13차 483,995백만원)  о '18.09.04       : 건축 실시설계 착수  о '18.10.15       : 총사업비 변경(14차 490,322백만원)  о '18.11.20       : 전철전력설비 공사 착수  о '18.11.28       : 총사업비 변경(15차 493,304백만원)  о '19.01.23       : 총사업비 변경(16차 490,289백만원)  о '19.02.22       : 궤도 공사 착수  о '19.04.02       : 총사업비 변경(17차 486,444백만원)  о '19.05.22       : 통신 공사 착수  о '19.05.31       : 신호 공사 착수  о '19.06.14       : 총사업비 변경(18차 495,933백만원)  о '19.07.01       : 총사업비 변경(19차 494,152백만원)  о '19.09.05       : 노반건설공사 제1공구 준공  о '19.11.29       : 총사업비 변경(20차 494,922백만원)"
1825438,1997-07-09,2013-12-30,"0 사업내용 : 삼랑진~마산~진주간 101.4km 단선을 복선전철화 0 사업 필요성   - 경부고속철도 직결운행으로 마산, 진주권 지역 주민에게 고속철도      서비스 제공   - 경부선, 호남선, 전라선과의 연계를 통한 철도수송 효율제고   - 지역개발 촉진 및 선로용량 증가로 물류비용 절감 0 사업기간   - 2002년 ~ 2011년 0 사업효과   - 경부고속철도 직결운행으로 고속전철 서비스 제공   - 수송능력 증강 및 물류비용 절감","0 `98.12 : 경전선 직,복선화 타당성 조사 시행 0 `00. 3 ~ 12 : 기본계획수립(B/C 1.45) 0 `02.5.2 ~ '03.9.18 : 노반 기본설계 0 '03.12  : 턴키구간 공사착공(제1,3,5,9공구) 0 `02.12.20 ~ '04.12.27 : 노반 실시설계 0 '05.  1 : 교통,환경영향평가 협의완료 0 '05.  6 : 기타구간 노반공사착공(제2-1,2-2,4,10공구) 0 '05.  8 : 사업실시계획승인완료(BTL구간 6~8공구 제외) 0 `03.9.29 ~ '05. 12 : 시스템분야 기본 및 실시설계완료 ㅇ ’06. 6.30 : 시설사업기본계획 고시(민자) ㅇ ’06.10.27 : 민자 우선협상대상자 선정 (현대건설 컨소시엄) ㅇ ’07.01.29~’07.3.19 : 실무협상(본협상 2회, 실무협상 8회) ㅇ ’07.05.28 : 실시협약 체결 및 민자사업 시행자 지정 0 '07.12.11 : 민자구간 전면책임감리용역 발주(15,328백만원)                   대가지급은 민간사업자가 지급                   ※ ‘07.12.14 : 입찰공고 0 '07.12.28 : 민자구간 사업실시계획 승인 0 '08.01.25 : 민자구간 공사착공 0 '08.02.21 : 전기분야 사업실시계획 승인 0 '08.07.01 : 창원, 마산역사 공사착공 0 '08.07.02 : 사업실시계획변경승인(지적분할 결과) 0 '08.09.16 : 삼랑진~마산간 궤도감리용역 착수 0 '09.12.15 : 사업실시계획 변경(5공구 노선변경) 0 '10.05.17 : 총사업비 17차 변경(1,746,333백만원) 0 '10.10.19 : 총사업비 18차 변경(1,802,433백만원) 0 '10.11.04 : 총사업비 19차 변경(1,812,397백만원) 0 '10.12.15 : 삼랑진~마산 우선개통 0 '11.02.28 : 경전선 및 부산신항배후철도 2-1,2-2, 경전선3공구                   노반공사 준공 0 '11.03.02 : 사업실시계획 변경(7회)승인                   (국토해양부고시 제2011-57호) 0 '11.10.20 : 사업실시계획 변경(8회)승인                   (국토해양부고시 제2011-600호) 0 '11.07.19 : 총사업비 20차 변경(1,836,084백만원) 0 '11.12.30 : 총사업비 21차 변경(1,858,058백만원) 0 '12.03.26 : 사업실시계획 변경 승인                   (국토해양부고시 제2012-115호) 0 '12.08.13 : 총사업비 22차 변경(1,875,040백만원) 0 '12.09.24 : 총사업비 23차 변경(1,871,980백만원) 0 '12.10.23 : 마산~진주간 운행선 변경 실시 0 '12.12.04 : 마산~진주간 경전선 개통 "
933459,2001-07-18,2014-12-31,"ㅇ 사업내용    - 부산신항만 건설에 따른 배후 수송망의 일환으로       경전선 한림정 ~ 부산신항만간 인입철도 건설(38.8km)  ㅇ 필요성    - 녹산국가공단, 가덕도 신항만 개발에 따른 배후수송시설 확보,       부산권역 항만 및 공단의 화물수송 원활  ㅇ 사업기간    - 2001 ~ 2011년    - 1단계: 2001~2010년 ","ㅇ 1996.12 : 가덕신항만 기본계획(해양수산부) ㅇ 1997. 6 : 가덕신항만 민자사업자 지정[부산신항만(주)] ㅇ 1999.11 : 배후철도건설 예비타당성조사(기획예산처) ㅇ 2002. 6 : 위/수탁 협약체결(철도청-해양수산부) ㅇ 2003. 6 : 턴키구간 공사착공(1, 3, 4공구) ㅇ 2005. 4.16 : 기타구간 공사착공(2-1, 2-2공구) ㅇ 2005. 8. 1 : 사업실시계획 승인 ㅇ 2006. 2.23 : 사업실시계획변경(제1회)승인                     (건교부고시 제 2006-45호) ㅇ 2006. 2.30 : 시스템분야 실시설계 완료 ㅇ 2007. 5.28 : 단계별시공계획 변경(2010년 궤도복선화) ㅇ 2007.11.20 : 총사업비 7차 변경(총사업비 869,640백만원) ㅇ 2008. 2.18 : 사업실시계획변경(제2회)승인                     (건교부고시 제 2008-61호) ㅇ 2008. 6.11 : 총사업비 8차 변경(총사업비 864,163백만원) ㅇ 2008.12.22 : 총사업비 9차 변경(총사업비 902,384백만원) ㅇ 2009. 3.20 : 총사업비 10차 변경(총사업비 913,465백만원) ㅇ 2009. 4. 8 : 사업실시계획변경(제3회)승인                     (건교부고시 제 2009-153호) ㅇ 2009. 9.24 : 총사업비 11차 변경(총사업비 936,101백만원) ㅇ 2010. 5. 1 : 전철화를 위한 장유SP, 녹산 ATP 공사 착공 ㅇ 2010. 6.22 : 부산신항 배후철도 합동점검 실시 ㅇ 2010. 8.31 : 부산신항 배후철도 역사전기 가압 ㅇ 2010.10.11 ~ 22 : 종합시험운행을 위한 사전점검 ㅇ 2010.10.25 : 기관차운행시험 ㅇ 2010.11. 1 ~ 29 : 영업시운전 ㅇ 2011.11.30 : 부산신항 비전철 개통 ㅇ 2010.12. 1 : 낙동강~녹산 부산신항배후철도 38.8㎞ 개통 ㅇ 2011. 2.28 : 경전선 및 부산신항 2-1,2-2공구, 3공구 노반공사준공 ㅇ 2011. 3.18 : 사업실시계획변경(제4회)승인                      (건교부고시 제 2011-88호) ㅇ 2011. 5. 2 : 부산신항 4공구 노반공사 준공   ※ 2011.10.31 전철화 개통 목표 "
1508619,2009-11-02,2019-04-30,"  1. 사업현황     가. 노 선 도 (붙임참조)    나. 사업내용     ㅇ 김포한강신도시 광역교통개선대책에 따라 신도시～김포공항역간 도시철도(경전철) 23.61㎞ 신설    다. 사업기간 :  2012 ～ 2018년    라. 총사업비      ㅇ  1조 6,553억원 (100%수탁, LH분담금 1조 2,000억원, 김포시비 4,553억원)    마. 사업효과    ㅇ 신도시개발에 따른 수도권 진,출입 교통개선과 국도 48호선 교통량분산       (한강신도시 기점에서 김포공항역까지 소요시간 약 30분)     바. 추진경위    ㅇ '09.07.15. 경기도 도시철도 기본계획(김포편) 고시    ㅇ '09.08.24. 사업관리기관 선정 공고(김포시)    ㅇ '09.09.24. 사업관리 제안서 제출(2개 컨소시움*)            * 한국철도시설공단+서울메트로, 부산교통공사+인천메트로     ㅇ '09.10.15. 제안서 평가(우선협상대상자 선정)    ㅇ ’09.12.11. 사업관리 위수탁 협약체결(대표기관 : 한국철도시설공단)    ㅇ ’10. 3.22. 김포도시철도 건설위탁 승인(국토부)    ㅇ ’10. 6. 2. : 지방선거(김포시장 교체) 및 경전철 사업중단(6.7)통보    ㅇ ‘10.11.25. : 사업관리 변경협약 체결(중전철 추진내용 포함)    ㅇ ‘10.12.30. : 기본계획 변경안(9호선 직결안) 제출(김포시→경기도)    ㅇ ‘11.03.   : 기본계획 변경안(9호선 직결안) 보완요구(경기도→김포시)    ㅇ ‘11.10.04. : 기본계획 변경안(지하경전철 환승안)제출(김포시→경기도)    ㅇ ‘11.11.14. : 기본계획 변경안(지하경전철 환승안) 승인요청(경기도→국토부)    ㅇ ‘12.03.27. : 기본계획 변경안(지하경전철 환승안) 승인고시(국토부)    2. 사업내용     가. 사업구간    ㅇ 김포한강신도시 ～ 신도시생태환경지구 ～ 뉴타운(걸포북변) ～ 사우풍무동～고촌～김포공항     나. 주요시설물    ㅇ 터널 22.163㎞, 개착 1.147㎞, U-TYPE 0.2㎞, 토공 0.1㎞    ㅇ 정거장 9개소(지하), 차량기지 1개소    ㅇ 경전철 차량 50량(표준규격 기준) ","  3. 사업비 투자계획     가. 연차별 투자실적 및 계획 (붙임참조)     나. 당해연도 예산편성 현황 : 9,558백만원(이월 61포함)     ㅇ 기본조사 및 영향평가 용역 등 설계비 및 부대비 1,833    ㅇ 차량운행시스템 일괄구매 비용 6,700    ㅇ 사업관리비 및 시설부대비 1,025     4. 사업추진계획(일정별 목표) (가정 및 제한사항 포함)    ㅇ 사업 준비/인허가(’12. 4 ~ ’13. 7)     - 환경영향평가, 교통영향분석개선대책(’12. 5 ~ ’13. 5)     - 실시계획 승인 추진(’13. 6 ~ ’13. 7)   ㅇ 1단계 - 차량운행시스템 일괄 구매발주(’12. 4 ~ ’12. 9)   ㅇ 2단계 - 시설분야 턴키입찰설계 또는 기타공구 설계     - 대형공사 입찰방법 심의(’12. 10 ~ ’12.11)     - 턴키입찰설계 및 기타공구 기본설계(’12. 11 ~ ’13.11)     - 공구별 순차착공(’13. 9 ~) : fast track 구간부터 순차착공   ㅇ 3단계 - E&M분야(차량시스템 제외분) 기본설계(‘13. 1 ~ ’13. 7)   ㅇ 차량시스템 제작(‘12. 8 ~ '17.10)   ㅇ 분야별 시공('13. 9 ~ '18. 6)   ㅇ 개별 및 종합 시운전('18. 1 ~ '18.11)   ㅇ 개통(‘18.11.)       ※ 2012년 3월 기본계획변경 승인 직후 사업 착수를 가정한 일정이며, 김포시 정책변동 및 수탁비 예납, 발주방법 및 공종별 세부공정계획에 따라 변동될 수 있음. "
