계약명,계약차수,공정년월,월공정계획율(퍼센트),월공정실적율(퍼센트),보고번호,계약체결일자,계약금액(원),착공일자,준공일자
광양항 항만 배후단지 및 중마 일반부두 사후환경영향조사용역(3차),3,2011-09-01,67.93,40,3004213,2011-01-20,193362000,2011-01-20,2012-04-19
광양항 항만 배후단지 및 중마 일반부두 사후환경영향조사용역(3차),3,2011-04-01,10,10,3004212,2011-01-20,193362000,2011-01-20,2012-04-19
광양항 항만 배후단지 및 중마 일반부두 사후환경영향조사용역(3차),3,2011-03-01,7,7,3004211,2011-01-20,193362000,2011-01-20,2012-04-19
광양항 항만 배후단지 및 중마 일반부두 사후환경영향조사용역(3차),3,2011-02-01,4,4,3004210,2011-01-20,193362000,2011-01-20,2012-04-19
광양항 항만 배후단지 및 중마 일반부두 사후환경영향조사용역(3차),3,2011-07-01,55.93,37,3004209,2011-01-20,193362000,2011-01-20,2012-04-19
광양항 항만 배후단지 및 중마 일반부두 사후환경영향조사용역(3차),3,2011-06-01,49.93,28,3004208,2011-01-20,193362000,2011-01-20,2012-04-19
광양항 항만 배후단지 및 중마 일반부두 사후환경영향조사용역(3차),3,2011-05-01,19,19,3004207,2011-01-20,193362000,2011-01-20,2012-04-19
광양항 묘도 준설토 투기장 보강 실시설계용역,1,2011-06-01,86,77.6,3004206,2011-03-15,637980000,2011-03-17,2011-09-12
광양항 묘도 준설토 투기장 보강 실시설계용역,1,2011-05-01,71.25,61.25,3004205,2011-03-15,637980000,2011-03-17,2011-09-12
광양항 묘도 준설토 투기장 보강 실시설계용역,1,2011-04-01,48.4,39,3004204,2011-03-15,637980000,2011-03-17,2011-09-12
광양항 묘도 준설토 투기장 보강 실시설계용역,1,2011-03-01,12.4,12.4,3004203,2011-03-15,637980000,2011-03-17,2011-09-12
광양항 묘도 준설토 투기장 보강 실시설계용역,1,2011-08-01,98.8,98.8,3004202,2011-03-15,637980000,2011-03-17,2011-09-12
광양항 묘도 준설토 투기장 보강 실시설계용역,1,2011-07-01,93,90.85,3004201,2011-03-15,637980000,2011-03-17,2011-09-12
여수신항 크루즈부두 방파제 정비공사 3차분,3,2011-06-01,44.45,43.97,3004200,2011-02-15,1346730000,2011-02-18,2011-07-18
여수신항 크루즈부두 방파제 정비공사 3차분,3,2011-04-01,14.02,13.77,3004199,2011-02-15,1346730000,2011-02-18,2011-07-18
여수신항 크루즈부두 방파제 정비공사 3차분,3,2011-07-01,47.7,47.15,3004198,2011-02-15,1346730000,2011-02-18,2011-07-18
여수신항 크루즈부두 방파제 정비공사 3차분,3,2011-03-01,4.25,4,3004197,2011-02-15,1346730000,2011-02-18,2011-07-18
여수신항 크루즈부두 방파제 정비공사 3차분,3,2011-02-01,0,0.35,3004196,2011-02-15,1346730000,2011-02-18,2011-07-18
광양항 서측배후단지(1공구) 조성공사 전면책임감리용역(5차),5,2011-09-01,77.87,77.87,3004195,2011-01-20,1042700000,2011-01-23,2011-12-28
광양항 서측배후단지(1공구) 조성공사 전면책임감리용역(5차),5,2011-07-01,61.76,61.76,3004194,2011-01-20,1042700000,2011-01-23,2011-12-28
광양항 서측배후단지(1공구) 조성공사 전면책임감리용역(5차),5,2011-11-01,93.89,93.89,3004193,2011-01-20,1042700000,2011-01-23,2011-12-28
광양항 서측배후단지(1공구) 조성공사 전면책임감리용역(5차),5,2011-06-01,53.42,53.42,3004192,2011-01-20,1042700000,2011-01-23,2011-12-28
광양항 서측배후단지(1공구) 조성공사 전면책임감리용역(5차),5,2011-10-01,86.04,86.04,3004191,2011-01-20,1042700000,2011-01-23,2011-12-28
광양항 서측배후단지(1공구) 조성공사 전면책임감리용역(5차),5,2011-05-01,44.28,44.28,3004190,2011-01-20,1042700000,2011-01-23,2011-12-28
광양항 서측배후단지(1공구) 조성공사 전면책임감리용역(5차),5,2011-04-01,34.77,34.77,3004189,2011-01-20,1042700000,2011-01-23,2011-12-28
